player_id,player_name,contract_type,base_salary_gbp,performance_bonus_gbp,total_package_gbp,contract_length_years,contract_status,release_clause_gbp,value_score,risk_score,salary_band
800,Alzarri Pooran,Domestic,121000,22000,143000,3,Released,92000,82.6,17.11,High-value starter
801,Dom Stokes,Domestic,111000,19000,130000,2,Active,99000,79.6,30.73,High-value starter
802,Liam Pope,Overseas,50000,4000,54000,2,Active,67000,71.4,7.36,Strong squad asset
803,Harry Woakes,Academy,105000,19000,124000,3,Active,66000,78.6,16.28,High-value starter
804,Craig Roy,Overseas,107000,21000,128000,2,Active,64000,83.8,19.39,High-value starter
805,Shreyas Pandya,Academy,59000,7000,66000,1,Active,55000,65.1,8.31,Strong squad asset
806,Matt Bairstow,Domestic,70000,9000,79000,2,Expiring,96000,69.8,8.85,Strong squad asset
807,Alex Hazlewood,Domestic,122000,22000,144000,1,Active,111000,76.3,19.85,High-value starter
808,Mark Henry,Domestic,43000,2000,45000,1,Active,22000,63.8,17.3,Development / squad
809,Dale Mulder,Academy,100000,18000,118000,2,Active,118000,76.8,30.03,High-value starter
810,Agha Zaman,Academy,48000,3000,51000,1,Active,35000,67.4,9.34,Strong squad asset
811,Niroshan Chandimal,Overseas,79000,11000,90000,2,Active,51000,71.3,9.51,Strong squad asset
812,Jayden Brooks,Academy,40000,7000,47000,1,Active,20000,63.1,19.0,Development / squad
813,Jofra Archer,Academy,49000,8000,57000,1,Expiring,67000,72.2,8.11,Strong squad asset
814,Moeen Overton,Domestic,121000,11000,132000,2,Active,94000,76.4,28.13,High-value starter
815,Brydon Curran,Academy,75000,10000,85000,1,Active,55000,71.8,5.86,Strong squad asset
816,Matt Sibley,Domestic,63000,10000,73000,2,Active,85000,72.2,20.46,Strong squad asset
817,Rohit Jadeja,Domestic,106000,7000,113000,2,Active,122000,80.5,28.79,High-value starter
818,Craig Anderson,Domestic,97000,10000,107000,2,Active,48000,78.0,10.34,High-value starter
819,Travis Lyon,Academy,82000,15000,97000,1,Active,113000,77.7,9.4,High-value starter
820,Doug Sears,Overseas,56000,8000,64000,1,Active,47000,68.3,15.37,Strong squad asset
821,Dale Amla,Domestic,116000,20000,136000,1,Active,147000,77.5,6.67,High-value starter
822,Shadab Khurram,Academy,80000,11000,91000,3,Active,49000,80.3,27.64,High-value starter
823,Kusal Lakmal,Domestic,95000,9000,104000,1,Active,139000,77.4,17.09,High-value starter
824,Nicholas Russell,Overseas,58000,7000,65000,2,Active,35000,72.1,27.15,Strong squad asset
825,Jonny Pope,Domestic,104000,7000,111000,1,Active,127000,80.9,18.5,High-value starter
826,Jack Carse,Overseas,77000,6000,83000,1,Active,47000,70.2,15.32,Strong squad asset
827,Harry Bethell,Domestic,95000,11000,106000,3,Active,115000,77.8,27.56,High-value starter
828,Adil Bethell,Domestic,57000,9000,66000,1,Active,64000,67.9,13.09,Strong squad asset
829,Prasidh Kohli,Domestic,113000,13000,126000,2,Active,113000,78.4,29.01,High-value starter
830,Ollie Archer,Domestic,60000,7000,67000,2,Active,86000,72.8,14.77,Strong squad asset
831,Aaron Head,Academy,90000,15000,105000,3,Expiring,107000,76.9,23.66,High-value starter
832,Will Kuggeleijn,Academy,60000,10000,70000,1,Active,69000,73.3,26.73,Strong squad asset
833,Wayne Elgar,Academy,86000,15000,101000,2,Active,95000,75.2,24.69,High-value starter
834,Salman Rizwan,Overseas,87000,7000,94000,2,Released,127000,83.6,25.94,High-value starter
835,Chaturanga Perera,Domestic,102000,7000,109000,3,Active,141000,78.5,17.23,High-value starter
836,Darren Hosein,Academy,98000,12000,110000,3,Active,121000,80.3,27.94,High-value starter
837,Mark Archer,Domestic,121000,9000,130000,2,Active,143000,79.7,18.13,High-value starter
838,Sam Root,Academy,57000,3000,60000,1,Active,84000,68.3,13.84,Strong squad asset
839,Liam Root,Academy,106000,13000,119000,2,Active,128000,78.9,30.62,High-value starter
840,Liam Anderson,Academy,108000,13000,121000,3,Active,126000,81.7,20.61,High-value starter
841,Washington Samson,Academy,45000,7000,52000,2,Active,35000,71.2,6.58,Strong squad asset
842,Dom Broad,Domestic,68000,8000,76000,2,Active,43000,71.3,34.24,Strong squad asset
843,Ryan Maxwell,Domestic,88000,7000,95000,2,Active,130000,80.5,26.85,High-value starter
844,Tom Southee,Domestic,123000,21000,144000,3,Active,97000,80.3,35.55,High-value starter
845,Anrich Hendricks,Overseas,50000,5000,55000,1,Active,55000,71.7,8.69,Strong squad asset
846,Babar Zaman,Academy,98000,14000,112000,2,Active,99000,80.9,22.89,High-value starter
847,Dimuth Hasaranga,Academy,83000,12000,95000,2,Expiring,73000,79.2,6.2,High-value starter
848,Jason Hope,Overseas,124000,24000,148000,3,Active,154000,75.3,29.9,High-value starter
849,Adil Overton,Academy,62000,11000,73000,1,Expiring,58000,71.8,14.37,Strong squad asset
850,Jack Archer,Academy,65000,10000,75000,1,Active,81000,68.6,10.62,Strong squad asset
851,Zak Ali,Overseas,47000,6000,53000,1,Active,59000,69.0,12.18,Strong squad asset
852,Brydon Woakes,Domestic,71000,8000,79000,1,Released,40000,69.7,9.25,Strong squad asset
853,Virat Dube,Overseas,89000,14000,103000,1,Active,48000,77.4,10.54,High-value starter
854,Moeen Ahmed,Academy,120000,10000,130000,3,Active,161000,82.3,9.15,High-value starter
855,Nathan Cummins,Overseas,52000,2000,54000,1,Active,74000,70.0,11.55,Strong squad asset
856,Doug Kuggeleijn,Overseas,88000,6000,94000,2,Active,48000,82.7,20.68,High-value starter
857,Faf Steyn,Domestic,81000,13000,94000,3,Active,46000,80.0,25.18,High-value starter
858,Salman Zaman,Overseas,101000,13000,114000,3,Released,103000,82.3,21.3,High-value starter
859,Lahiru Shanaka,Domestic,34000,4000,38000,1,Active,28000,64.0,24.26,Development / squad
860,Kieran Hope,Academy,82000,8000,90000,1,Active,58000,79.2,27.13,High-value starter
861,Rehan Pope,Academy,114000,19000,133000,3,Released,58000,76.8,25.12,High-value starter
862,Stuart Anderson,Domestic,100000,8000,108000,3,Active,141000,84.1,9.59,High-value starter
863,Mark Ali,Domestic,103000,15000,118000,2,Active,145000,76.7,16.32,High-value starter
864,Ollie Sibley,Domestic,99000,8000,107000,1,Active,51000,79.2,17.24,High-value starter
865,Jasprit Samson,Academy,30000,5000,35000,1,Active,39000,61.0,12.35,Development / squad
866,Jason Crawley,Domestic,105000,5000,110000,3,Expiring,72000,81.2,11.23,High-value starter
867,Adam Inglis,Overseas,86000,16000,102000,1,Active,125000,78.1,5.35,High-value starter
868,Henry Southee,Academy,134000,8000,142000,2,Active,170000,86.1,17.53,Elite / overseas-standard
869,Aiden Steyn,Overseas,75000,13000,88000,2,Active,99000,74.6,3.85,Strong squad asset
870,Imam Saleem,Overseas,78000,14000,92000,1,Active,72000,69.7,15.64,Strong squad asset
871,Sachith Dananjaya,Academy,58000,8000,66000,1,Active,70000,74.1,31.44,Strong squad asset
872,Shamarh Walsh,Domestic,26000,1000,27000,1,Active,33000,60.8,31.49,Development / squad
873,Zak Lawrence,Overseas,67000,9000,76000,1,Active,50000,70.6,6.39,Strong squad asset
874,Stuart Crawley,Domestic,59000,8000,67000,2,Active,30000,72.7,20.41,Strong squad asset
875,Ben Ali,Academy,81000,4000,85000,2,Active,45000,81.2,23.62,High-value starter
876,Joe Carse,Overseas,50000,7000,57000,1,Active,71000,74.7,27.3,Strong squad asset
877,Tilak Jadeja,Domestic,160000,26000,186000,2,Active,93000,85.5,18.22,Elite / overseas-standard
878,Liam Brook,Domestic,68000,7000,75000,2,Active,66000,67.1,13.51,Strong squad asset
879,Tim Zampa,Overseas,81000,5000,86000,1,Active,105000,80.3,23.85,High-value starter
880,Ben O'Rourke,Academy,89000,6000,95000,3,Active,125000,77.2,27.53,High-value starter
881,Quinton Amla,Overseas,90000,17000,107000,3,Active,123000,82.8,21.78,High-value starter
882,Faheem Rizwan,Domestic,68000,3000,71000,1,Active,60000,72.0,26.36,Strong squad asset
883,Niroshan Hasaranga,Domestic,80000,6000,86000,1,Active,98000,76.8,7.46,High-value starter
884,Kyle Hetmyer,Domestic,84000,15000,99000,2,Expiring,53000,82.2,22.01,High-value starter
885,Jack Wood,Domestic,72000,10000,82000,1,Active,44000,75.0,5.76,Strong squad asset
886,Jason Stokes,Overseas,51000,9000,60000,1,Expiring,76000,71.9,10.58,Strong squad asset
887,Jamie Archer,Academy,67000,8000,75000,2,Active,38000,67.4,25.67,Strong squad asset
888,James Stokes,Domestic,90000,14000,104000,1,Active,74000,76.6,7.61,High-value starter
889,Yuzvendra Pant,Domestic,48000,7000,55000,1,Active,37000,65.2,15.02,Strong squad asset
890,Dom Archer,Overseas,90000,16000,106000,2,Active,85000,83.1,20.34,High-value starter
891,Travis Stoinis,Academy,70000,9000,79000,2,Active,60000,68.0,21.67,Strong squad asset
892,Matt Taylor,Domestic,74000,5000,79000,2,Active,95000,72.3,6.94,Strong squad asset
893,Gerald Maharaj,Domestic,74000,13000,87000,2,Active,91000,73.9,20.62,Strong squad asset
894,Abrar Irfan,Domestic,58000,6000,64000,2,Active,57000,71.1,8.62,Strong squad asset
895,Niroshan Fernando,Overseas,110000,8000,118000,2,Active,147000,76.8,21.24,High-value starter
896,Shamarh Seales,Overseas,89000,16000,105000,1,Active,109000,78.0,13.23,High-value starter
897,Jofra Sibley,Academy,93000,5000,98000,1,Active,93000,76.1,11.91,High-value starter
898,Jos Crawley,Domestic,76000,13000,89000,1,Active,96000,67.5,4.06,Strong squad asset
899,Tom Salt,Domestic,45000,5000,50000,1,Active,67000,71.2,14.86,Strong squad asset
900,Dom Bairstow,Academy,83000,13000,96000,3,Active,60000,83.7,20.18,High-value starter
901,Jasprit Sundar,Domestic,89000,10000,99000,2,Active,79000,77.2,20.45,High-value starter
902,Mark Buttler,Academy,20000,1000,21000,1,Active,29000,62.5,19.07,Development / squad
903,Ryan Warner,Academy,51000,3000,54000,1,Active,54000,69.9,11.64,Strong squad asset
904,Daryl O'Rourke,Overseas,106000,17000,123000,2,Active,91000,78.7,24.23,High-value starter
905,Dean Ngidi,Domestic,59000,5000,64000,1,Active,43000,74.3,15.26,Strong squad asset
906,Agha Mir,Academy,120000,22000,142000,2,Active,116000,83.4,20.49,High-value starter
907,Maheesh Karunaratne,Domestic,73000,4000,77000,2,Active,44000,71.7,35.22,Strong squad asset
908,Akeal Shepherd,Academy,56000,5000,61000,2,Active,37000,70.8,14.55,Strong squad asset
909,Joe Archer,Domestic,54000,7000,61000,2,Expiring,31000,71.5,7.55,Strong squad asset
910,Brydon Lawrence,Domestic,29000,3000,32000,1,Expiring,29000,62.7,11.52,Development / squad
911,Mark Sibley,Domestic,106000,13000,119000,2,Active,117000,80.4,28.97,High-value starter
912,Zak Salt,Academy,54000,9000,63000,1,Active,39000,68.7,15.48,Strong squad asset
913,Mohammed Siraj,Overseas,108000,8000,116000,2,Active,93000,80.2,23.89,High-value starter
914,Brydon Bethell,Overseas,30000,4000,34000,1,Active,21000,61.1,13.25,Development / squad
915,Aaron Inglis,Academy,104000,6000,110000,2,Active,101000,75.8,14.13,High-value starter
916,Neil Nicholls,Academy,30000,2000,32000,1,Active,15000,63.7,15.37,Development / squad
917,Kagiso Steyn,Domestic,27000,3000,30000,1,Active,30000,64.7,26.77,Development / squad
918,Shadab Rauf,Academy,122000,8000,130000,1,Active,173000,77.0,8.27,High-value starter
919,Chamika Liyanage,Overseas,71000,9000,80000,2,Active,36000,65.4,23.83,Strong squad asset
920,Kieron Pollard,Overseas,86000,16000,102000,3,Active,95000,83.7,22.48,High-value starter
921,Jos Wood,Domestic,75000,5000,80000,2,Active,82000,68.9,12.89,Strong squad asset
922,Ben Root,Academy,101000,15000,116000,1,Active,123000,76.8,13.62,High-value starter
923,Adil Salt,Domestic,120000,16000,136000,2,Active,105000,77.9,25.01,High-value starter
924,Jason Anderson,Domestic,115000,6000,121000,2,Active,162000,82.0,20.11,High-value starter
925,Kuldeep Gill,Overseas,59000,10000,69000,2,Active,39000,67.7,12.27,Strong squad asset
926,Jamie Bethell,Academy,45000,5000,50000,1,Active,44000,72.3,11.07,Strong squad asset
927,David Labuschagne,Academy,54000,7000,61000,1,Active,77000,69.3,6.47,Strong squad asset
928,Mitchell Duffy,Academy,104000,11000,115000,2,Expiring,124000,78.4,9.08,High-value starter
929,Dale Bavuma,Domestic,108000,20000,128000,3,Active,137000,83.0,26.7,High-value starter
930,Salman Khushdil,Academy,91000,15000,106000,2,Expiring,121000,81.3,19.51,High-value starter
931,Maheesh Rajitha,Overseas,49000,5000,54000,1,Active,62000,68.4,11.51,Strong squad asset
932,Dwayne Mayers,Domestic,40000,3000,43000,1,Expiring,36000,63.5,15.33,Development / squad
933,Jos Pope,Domestic,124000,19000,143000,2,Active,133000,80.8,21.53,High-value starter
934,Adil Stokes,Academy,103000,5000,108000,2,Active,122000,80.4,20.01,High-value starter
935,James Archer,Domestic,87000,9000,96000,2,Active,100000,79.2,11.15,High-value starter
936,Matt Archer,Domestic,26000,2000,28000,1,Active,27000,62.5,10.05,Development / squad
937,Shubman Bishnoi,Academy,45000,4000,49000,1,Active,56000,71.5,11.25,Strong squad asset
938,Craig Pope,Academy,77000,12000,89000,2,Active,67000,69.5,15.66,Strong squad asset
939,Jake Lyon,Domestic,85000,16000,101000,2,Active,108000,79.9,24.45,High-value starter
940,Daryl Nicholls,Overseas,65000,10000,75000,2,Expiring,75000,70.6,7.29,Strong squad asset
941,Marco Parnell,Domestic,92000,15000,107000,1,Expiring,55000,79.0,6.62,High-value starter
942,Danish Zaman,Overseas,64000,10000,74000,2,Active,71000,73.8,11.94,Strong squad asset
943,Nuwan Asalanka,Domestic,67000,7000,74000,1,Active,87000,73.8,7.82,Strong squad asset
944,Jayden Athanaze,Domestic,117000,22000,139000,1,Active,65000,77.8,18.62,High-value starter
945,Jason Archer,Domestic,135000,8000,143000,2,Active,119000,87.1,18.02,Elite / overseas-standard
946,Adil Roy,Domestic,45000,6000,51000,1,Active,54000,67.5,12.9,Strong squad asset
947,Craig Bairstow,Domestic,86000,12000,98000,2,Active,60000,76.8,28.87,High-value starter
948,Jason Lawrence,Domestic,120000,6000,126000,3,Active,121000,82.7,13.11,High-value starter
949,Rinku Gaikwad,Overseas,75000,10000,85000,1,Active,64000,73.8,32.68,Strong squad asset
950,Ollie Salt,Domestic,65000,4000,69000,1,Active,58000,74.5,10.9,Strong squad asset
951,Matthew Agar,Domestic,107000,14000,121000,3,Active,132000,77.6,33.57,High-value starter
952,Martin Sears,Overseas,68000,4000,72000,1,Active,53000,66.9,17.73,Strong squad asset
953,Ryan de Kock,Domestic,51000,9000,60000,2,Active,56000,69.9,12.8,Strong squad asset
954,Danish Khurram,Overseas,77000,6000,83000,1,Expiring,82000,68.7,13.57,Strong squad asset
955,Bhanuka Hasaranga,Overseas,59000,4000,63000,2,Active,62000,68.3,13.63,Strong squad asset
956,Kevin Sammy,Overseas,97000,9000,106000,3,Active,98000,82.3,3.86,High-value starter
957,Sam Crawley,Overseas,103000,18000,121000,3,Active,110000,80.0,11.13,High-value starter
958,Craig Ahmed,Domestic,82000,11000,93000,3,Active,103000,84.3,29.18,High-value starter
959,Rehan Broad,Academy,50000,5000,55000,2,Active,26000,73.3,29.65,Strong squad asset
960,Chris Sibley,Overseas,113000,10000,123000,1,Active,145000,81.0,23.62,High-value starter
961,Tilak Pant,Academy,47000,7000,54000,1,Active,42000,73.1,26.33,Strong squad asset
962,Stuart Ali,Academy,66000,8000,74000,2,Active,50000,70.9,28.02,Strong squad asset
963,Usman Labuschagne,Domestic,53000,3000,56000,1,Active,70000,65.5,16.1,Strong squad asset
964,Jacob Sodhi,Domestic,29000,3000,32000,1,Active,23000,63.8,23.59,Development / squad
965,Tabraiz Maharaj,Academy,55000,4000,59000,1,Expiring,65000,70.2,9.85,Strong squad asset
966,Mohammad Nawaz,Domestic,96000,15000,111000,2,Active,71000,79.8,25.57,High-value starter
967,Maheesh Gunathilaka,Overseas,70000,5000,75000,2,Active,52000,73.2,7.46,Strong squad asset
968,Rovman Seales,Overseas,55000,4000,59000,2,Active,78000,72.0,18.52,Strong squad asset
969,Jonny Stokes,Academy,105000,5000,110000,3,Expiring,153000,81.9,24.75,High-value starter
970,Moeen Crawley,Domestic,61000,8000,69000,2,Active,90000,68.3,13.28,Strong squad asset
971,Craig Ali,Domestic,109000,8000,117000,2,Active,110000,78.5,16.32,High-value starter
972,Jason Salt,Domestic,77000,6000,83000,1,Active,42000,65.8,7.17,Strong squad asset
973,Deepak Varma,Domestic,70000,13000,83000,2,Active,59000,72.1,9.74,Strong squad asset
974,Ben Buttler,Domestic,89000,17000,106000,2,Active,85000,81.1,8.18,High-value starter
975,Cooper Stoinis,Academy,46000,2000,48000,1,Active,40000,67.2,9.21,Strong squad asset
976,Rachin Young,Domestic,91000,9000,100000,1,Expiring,62000,78.3,28.48,High-value starter
977,Tabraiz Hendricks,Domestic,65000,5000,70000,2,Released,54000,74.1,33.9,Strong squad asset
978,Wahab Masood,Domestic,82000,9000,91000,1,Active,102000,77.5,24.01,High-value starter
979,Asitha Mendis,Domestic,102000,9000,111000,3,Active,64000,79.6,30.61,High-value starter
980,Rahkeem Pollard,Domestic,65000,10000,75000,1,Active,68000,74.4,11.67,Strong squad asset
981,Harry Roy,Domestic,28000,2000,30000,1,Active,34000,64.0,23.39,Development / squad
982,Harry Potts,Domestic,114000,8000,122000,2,Active,170000,77.1,9.29,High-value starter
983,Matt Broad,Domestic,84000,7000,91000,3,Active,89000,77.6,21.56,High-value starter
984,Brydon Brook,Domestic,83000,12000,95000,3,Active,109000,83.9,18.18,High-value starter
985,Rishabh Sharma,Overseas,38000,4000,42000,1,Active,36000,63.3,7.42,Development / squad
986,Moeen Lawrence,Domestic,102000,10000,112000,2,Active,146000,79.2,26.31,High-value starter
987,Adam Zampa,Domestic,69000,3000,72000,2,Active,94000,74.0,7.86,Strong squad asset
988,Lockie Nicholls,Academy,60000,4000,64000,1,Active,68000,69.5,10.16,Strong squad asset
989,Marco Rabada,Overseas,53000,4000,57000,1,Active,45000,66.3,15.83,Strong squad asset
990,Faheem Shafique,Overseas,116000,19000,135000,3,Active,67000,82.5,8.28,High-value starter
991,Dushmantha Gunathilaka,Domestic,115000,16000,131000,3,Active,76000,79.1,26.17,High-value starter
992,Rahkeem Seales,Domestic,111000,16000,127000,3,Active,149000,76.7,39.97,High-value starter
993,Jonny Curran,Domestic,92000,6000,98000,1,Active,75000,80.1,24.53,High-value starter
994,Craig Broad,Domestic,34000,5000,39000,1,Active,30000,60.9,16.93,Development / squad
995,Mark Crawley,Domestic,57000,9000,66000,2,Active,54000,73.9,13.49,Strong squad asset
996,Sam Curran,Domestic,84000,14000,98000,1,Active,61000,75.9,32.55,High-value starter
997,Rohit Kohli,Overseas,121000,23000,144000,2,Active,70000,79.4,19.84,High-value starter
998,Chris Ahmed,Overseas,49000,5000,54000,1,Active,70000,66.6,12.05,Strong squad asset
999,David Green,Academy,78000,4000,82000,2,Active,79000,71.3,8.33,Strong squad asset
1000,Michael Bracewell,Overseas,31000,6000,37000,1,Active,34000,63.7,16.42,Development / squad
1001,Hashim Coetzee,Academy,88000,16000,104000,1,Active,64000,76.8,8.17,High-value starter
1002,Zafar Shakeel,Domestic,63000,9000,72000,2,Active,84000,71.8,16.26,Strong squad asset
1003,Charith de Silva,Overseas,75000,4000,79000,1,Active,106000,73.7,8.66,Strong squad asset
1004,Obed Hope,Domestic,70000,13000,83000,2,Active,54000,73.1,6.33,Strong squad asset
1005,Stuart Sibley,Domestic,165000,32000,197000,3,Active,111000,85.3,26.21,Elite / overseas-standard
1006,Jason Rashid,Academy,109000,17000,126000,3,Expiring,101000,83.4,23.28,High-value starter
1007,Jamie Curran,Domestic,111000,13000,124000,3,Active,65000,82.9,30.9,High-value starter
1008,Adil Buttler,Domestic,41000,4000,45000,1,Active,32000,62.9,9.13,Development / squad
1009,Shreyas Chahar,Academy,53000,9000,62000,1,Active,44000,71.8,37.25,Strong squad asset
